lat,lon,prefecture,city
34.73363,133.946121,岡山県,岡山市
34.735608,138.094685,静岡県,菊川市
34.738154,135.580153,大阪府,守口市
34.744129,135.531171,大阪府,吹田市東淀川区
34.74835,139.482535,東京都,大島町
34.74903,138.705913,静岡県,松崎町
34.749035,133.256676,広島県,神石高原町
34.750512,134.923321,兵庫県,稲美町
34.751664,136.831952,愛知県,美浜町
34.75455,135.848026,京都府,木津川市
34.756624,135.77213,京都府,精華町
34.759146,134.772634,兵庫県,高砂市
34.759859,135.6248,大阪府,寝屋川市
34.760951,134.849396,兵庫県,加古川市
34.762291,135.307006,兵庫県,西宮市
34.766,136.003521,京都府,南山城村
34.767727,135.940789,京都府,笠置町
34.770602,138.976664,静岡県,河津町
34.770846,134.37736,兵庫県,赤穂市
34.771209,139.085988,静岡県,東伊豆町
34.772735,135.68738,大阪府,交野市
34.776328,135.56946,大阪府,摂津市
34.77779,135.474561,大阪府,豊中市
34.781765,134.579162,兵庫県,姫路市
34.783801,133.86687,岡山県,岡山市北区
34.783988,134.251577,岡山県,備前市
34.786159,135.407994,兵庫県,伊丹市
34.786772,138.388189,静岡県,焼津市
34.787725,135.521224,大阪府,吹田市
34.788167,135.177916,兵庫県,神戸市北区
34.791763,137.221439,愛知県,蒲郡市
34.794156,137.065076,愛知県,西尾市
34.801243,131.811935,島根県,益田市
34.802917,135.760605,京都府,京田辺市
34.804909,132.87151,広島県,三次市
34.808186,135.834064,京都府,井手町
34.809123,135.944418,京都府,和束町
34.814398,134.456067,兵庫県,相生市
34.821922,138.715119,静岡県,西伊豆町
34.822044,133.52461,岡山県,高梁市
34.827212,135.68043,大阪府,枚方市
34.832342,135.4384,大阪府,池田市
34.833372,134.593807,兵庫県,太子町
34.835254,134.054248,岡山県,赤磐市
34.841331,134.126624,岡山県,和気町
34.841411,136.911931,愛知県,武豊町
34.843956,137.358754,愛知県,豊川市
34.845796,135.798831,京都府,城陽市
34.849314,133.759117,岡山県,吉備中央町
34.852184,135.55102,大阪府,茨木市
34.85246,135.046455,兵庫県,三木市
34.853605,135.888241,京都府,宇治田原町
34.855235,136.798874,愛知県,常滑市
34.855431,137.772829,静岡県,浜松市
34.856267,137.658388,静岡県,浜松市浜名区
34.858985,135.481609,大阪府,箕面市
34.860327,134.512566,兵庫県,たつの市
34.860803,135.7164,京都府,八幡市
34.860918,136.555329,三重県,鈴鹿市
34.861365,134.954779,兵庫県,小野市
34.862338,137.156578,愛知県,幸田町
34.864479,136.989708,愛知県,碧南市
34.867225,135.343863,兵庫県,宝塚市
34.869914,135.414701,兵庫県,川西市
34.872768,139.925466,千葉県,南房総市
34.873638,132.508424,島根県,邑南町
34.877679,136.381621,三重県,亀山市
34.878632,135.614913,大阪府,高槻市
34.879943,137.957896,静岡県,森町
34.88216,134.3522,兵庫県,上郡町
34.884963,135.773419,京都府,久御山町
34.900363,136.921936,愛知県,半田市
34.900954,135.686814,京都府,大山崎町
34.902518,135.65543,大阪府,島本町
34.904093,138.424635,静岡県,焼津市駿河区
34.907643,135.819785,京都府,宇治市
34.910404,135.472217,大阪府,豊能町
34.910622,136.18113,滋賀県,甲賀市
34.91115,139.186837,静岡県,伊東市
34.915759,138.239582,静岡県,藤枝市
34.920086,133.047382,広島県,庄原市
34.921286,138.826142,静岡県,伊豆市
34.922583,133.955003,岡山県,久米南町
34.924421,135.68002,京都府,長岡京市
34.924988,138.130313,静岡県,島田市
34.926048,135.790808,京都府,宇治市伏見区
34.929109,134.86005,兵庫県,加西市
34.929777,139.730468,千葉県,館山市
34.930544,135.007803,兵庫県,加東市
34.932157,136.999281,愛知県,高浜市
34.936492,136.910861,愛知県,阿久比町
34.941192,132.09916,島根県,浜田市
34.94538,135.351682,兵庫県,猪名川町
34.948684,137.068354,愛知県,安城市
34.949227,135.700644,京都府,向日市
34.950144,137.545804,愛知県,新城市
34.95096,137.261923,愛知県,岡崎市
34.954766,135.20143,兵庫県,三田市
34.963824,135.736328,京都府,向日市南区
34.967007,136.578348,三重県,四日市市
34.967688,136.948589,愛知県,東浦町
34.96873,134.750086,兵庫県,福崎町
34.969958,136.82861,愛知県,知多市
34.978928,135.660714,京都府,向日市西京区
34.983477,135.82501,京都府,宇治市山科区
34.987133,133.941901,岡山県,美咲町
34.988784,135.411901,大阪府,能勢町
34.990404,135.777891,京都府,向日市東山区
34.992879,135.74943,京都府,向日市下京区
34.995305,136.009839,滋賀県,栗東市
34.999106,136.700439,三重県,川越町
34.999718,132.47771,島根県,川本町
35.000446,137.051232,愛知県,知立市
35.001677,136.089211,滋賀県,湖南市
35.008229,135.512198,京都府,亀岡市
35.008276,137.023788,愛知県,刈谷市
35.009517,135.747929,京都府,向日市中京区
35.011824,134.77721,兵庫県,市川町
35.012575,134.996262,兵庫県,西脇市
35.012912,136.262863,滋賀県,日野町
35.013558,132.598337,島根県,美郷町
35.01384,138.524666,静岡県,富士市清水区
35.014581,136.958305,愛知県,大府市
35.01924,136.889128,愛知県,東海市
35.024521,133.444403,岡山県,新見市
35.027057,135.752317,京都府,京都市上京区
35.0299,135.943554,滋賀県,草津市
35.0301,134.369971,兵庫県,佐用町
35.036069,138.97697,静岡県,伊豆の国市
35.036281,136.663086,三重県,朝日町
35.036482,140.100316,千葉県,鴨川市
35.036701,136.743381,三重県,木曽岬町
35.041734,136.487451,三重県,菰野町
35.045935,134.249646,岡山県,美作市
35.053042,139.224303,静岡県,熱海市
35.057706,136.802798,愛知県,飛島村
35.057752,134.132408,岡山県,勝央町
35.058228,136.118324,滋賀県,竜王町
35.059339,132.204367,島根県,江津市
35.060903,136.754102,愛知県,弥富市
35.061234,137.007704,愛知県,豊明市
35.061354,132.744516,島根県,飯南町
35.066519,135.23189,兵庫県,丹波篠山市
35.071188,138.779681,静岡県,沼津市
35.072248,137.879269,静岡県,森町天竜区
35.074453,136.964666,愛知県,豊明市緑区
35.076506,136.852059,愛知県,飛島村港区
35.077962,135.928929,滋賀県,大津市
35.080587,137.691874,愛知県,東栄町
35.081082,140.354821,千葉県,勝浦市
35.082368,136.591086,三重県,東員町
35.083478,139.567763,神奈川県,三浦市
35.084866,136.664267,三重県,桑名市
35.092039,135.969602,滋賀県,守山市
35.093298,136.925057,愛知県,名古屋市南区
35.096607,137.05459,愛知県,東郷町
35.096887,135.709758,京都府,京都市北区
35.098068,135.718724,京都府,京都市
35.098275,134.906812,兵庫県,多可町
35.098357,138.899762,静岡県,清水町
35.09989,137.087606,愛知県,みよし市
35.107774,136.019819,滋賀県,野洲市
35.115345,134.781832,兵庫県,神河町
35.116937,137.553685,愛知県,設楽町
35.121876,138.978861,静岡県,函南町
35.122015,140.453235,千葉県,御宿町
35.122612,133.706119,岡山県,真庭市
35.123908,135.667213,京都府,京都市右京区
35.124904,136.936814,愛知県,名古屋市瑞穂区
35.125385,139.834848,千葉県,鋸南町
35.126083,136.984081,愛知県,名古屋市天白区
35.127158,136.783343,愛知県,蟹江町
35.127933,136.899996,愛知県,名古屋市熱田区
35.132632,138.95912,静岡県,三島市
35.132808,136.270136,滋賀県,東近江市
35.138471,137.049405,愛知県,日進市
35.138937,136.847994,愛知県,大治町中川区
35.140091,134.181957,岡山県,奈義町
35.140876,137.310594,愛知県,豊田市
35.141804,139.244406,神奈川県,真鶴町
35.14309,136.926434,愛知県,名古屋市
35.145483,133.994986,岡山県,津山市
35.145744,134.554068,兵庫県,宍粟市
35.147517,136.9415,愛知県,名古屋市昭和区
35.15909,133.043602,島根県,奥出雲町
35.159858,138.119122,静岡県,川根本町
35.160979,136.501764,三重県,いなべ市
35.163376,133.274321,鳥取県,日南町
35.163822,135.793197,京都府,京都市左京区
35.164902,136.911176,愛知県,名古屋市中区
35.165202,137.745246,愛知県,豊根村
35.166227,136.746845,愛知県,津島市
35.166948,137.002825,愛知県,日進市名東区
35.167035,138.861587,静岡県,長泉町
35.167218,139.081844,神奈川県,湯河原町
35.167402,136.089418,滋賀県,近江八幡市
35.168028,136.263749,滋賀県,愛荘町
35.168294,136.861026,愛知県,大治町中村区
35.170469,136.956446,愛知県,名古屋市千種区
35.173974,136.824139,愛知県,大治町
35.175305,137.057753,愛知県,長久手市
35.175982,136.722265,愛知県,愛西市
35.177746,135.063985,兵庫県,丹波市
35.182612,136.804636,愛知県,あま市
35.184401,136.936834,愛知県,名古屋市東区
35.18793,138.6849,静岡県,富士市
35.197444,136.235273,滋賀県,豊郷町
35.198552,134.341461,岡山県,西粟倉村
35.20121,135.581947,京都府,南丹市
35.201358,132.404349,島根県,大田市
35.201727,133.557451,岡山県,新庄村
35.202954,136.881612,愛知県,清須市西区
35.204803,136.264117,滋賀県,甲良町
35.207424,133.898031,岡山県,鏡野町
35.209387,136.337845,滋賀県,多賀町
35.212935,136.609852,岐阜県,海津市
35.214508,136.917473,愛知県,豊山町北区
35.21488,133.411214,鳥取県,日野町
35.216203,136.850993,愛知県,清須市
35.218744,137.034868,愛知県,尾張旭市
35.22271,135.39048,京都府,京丹波町
35.223957,138.368456,静岡県,静岡市
35.225148,136.993344,愛知県,尾張旭市守山区
35.232592,139.592558,神奈川県,横須賀市
35.232636,139.047764,神奈川県,箱根町
35.235225,136.758367,愛知県,稲沢市
35.236696,132.88669,島根県,雲南市
35.240026,138.875534,静岡県,裾野市
35.240224,137.11896,愛知県,瀬戸市
35.241591,139.306771,神奈川県,大磯町
35.241627,134.262505,鳥取県,智頭町
35.243958,140.456925,千葉県,いすみ市
35.245865,136.871992,愛知県,北名古屋市
35.246423,140.212784,千葉県,大多喜町
35.250644,136.916881,愛知県,豊山町
35.251446,139.561028,神奈川県,葉山町
35.253524,139.27048,神奈川県,二宮町
35.253913,139.176495,神奈川県,小田原市
35.254302,139.40229,神奈川県,茅ヶ崎市
35.258369,137.810529,長野県,天龍村
35.258384,137.608692,長野県,根羽村
35.264105,139.851853,千葉県,富津市
35.266959,137.696717,長野県,売木村
35.273086,136.217648,滋賀県,彦根市
35.273654,134.812063,兵庫県,朝来市
35.274323,138.450886,山梨県,南部町
35.277705,137.011399,愛知県,春日井市
35.280321,136.864405,愛知県,岩倉市
35.282677,136.638871,岐阜県,輪之内町
35.285864,136.566104,岐阜県,養老町
35.288392,138.862436,静岡県,御殿場市
35.292252,139.965032,千葉県,君津市
35.296711,133.520093,鳥取県,江府町
35.297046,136.963144,愛知県,小牧市
35.297761,138.259966,静岡県,静岡市葵区
35.298055,139.577882,神奈川県,逗子市
35.298705,138.627169,静岡県,富士宮市
35.298963,136.705523,岐阜県,羽島市
35.30352,139.45556,神奈川県,藤沢市
35.309908,136.790915,愛知県,一宮市
35.310195,137.759741,長野県,阿南町
35.310415,133.360165,鳥取県,南部町
35.312033,139.071171,神奈川県,南足柄市
35.313801,136.533926,岐阜県,大垣市
35.31517,135.121115,京都府,福知山市
35.316869,139.309012,神奈川県,平塚市
35.317437,139.540861,神奈川県,鎌倉市
35.31991,133.442781,鳥取県,伯耆町
35.327641,137.214133,岐阜県,土岐市
35.332284,137.632182,長野県,平谷村
35.333117,136.912124,愛知県,大口町
35.334477,139.218627,神奈川県,中井町
35.334938,139.124967,神奈川県,開成町
35.336174,134.434771,鳥取県,若桜町
35.33634,139.166207,神奈川県,大井町
35.336746,137.115848,岐阜県,多治見市
35.338583,136.865959,愛知県,江南市
35.340275,133.902318,鳥取県,三朝町
35.341372,136.455882,岐阜県,関ケ原町
35.345031,138.874609,静岡県,小山町
35.345125,136.663504,岐阜県,安八町
35.34518,133.19284,島根県,安来市
35.346754,134.682899,兵庫県,養父市
35.355029,139.651003,神奈川県,逗子市金沢区
35.359169,135.353791,京都府,綾部市
35.359842,139.55448,神奈川県,鎌倉市栄区
35.360103,136.915773,愛知県,扶桑町
35.360118,140.449437,千葉県,一宮町
35.360572,140.300944,千葉県,睦沢町
35.363808,136.775011,岐阜県,笠松町
35.366527,137.867641,長野県,泰阜村
35.369048,136.983362,愛知県,犬山市
35.372329,140.253647,千葉県,長南町
35.375843,139.38704,神奈川県,寒川町
35.376186,134.330824,鳥取県,八頭町
35.381197,137.271893,岐阜県,瑞浪市
35.384735,136.791291,岐阜県,岐南町
35.385292,136.513295,岐阜県,垂井町
35.385399,137.426961,岐阜県,恵那市
35.385928,135.95829,滋賀県,高島市
35.387029,137.771714,長野県,下條村
35.391341,139.622155,神奈川県,横浜市磯子区
35.391443,139.130813,神奈川県,松田町
35.392711,139.581231,神奈川県,横浜市港南区
35.394797,133.731694,鳥取県,倉吉市
35.397653,136.669537,岐阜県,瑞穂市
35.401327,136.877556,岐阜県,各務原市
35.402778,139.530321,神奈川県,鎌倉市戸塚区
35.403598,139.216569,神奈川県,秦野市
35.405694,140.105077,千葉県,市原市
35.407384,138.469025,山梨県,身延町
35.407683,140.441007,千葉県,長生村
35.408497,139.699255,神奈川県,横浜市中区
35.40868,139.293696,神奈川県,伊勢原市
35.414937,137.069287,岐阜県,可児市
35.416966,139.967815,千葉県,木更津市
35.417786,136.613322,岐阜県,神戸町
35.418276,139.501828,神奈川県,大和市泉区
35.418842,138.87016,山梨県,山中湖村
35.420214,139.041003,神奈川県,山北町
35.426229,139.604782,神奈川県,横浜市南区
35.426586,138.694542,山梨県,鳴沢村
35.430411,140.492398,千葉県,白子町
35.43044,136.687939,岐阜県,北方町
35.432746,137.137549,岐阜県,御嵩町
35.43349,136.977753,岐阜県,坂祝町
35.435752,132.649502,島根県,出雲市
35.437493,139.430121,神奈川県,綾瀬市
35.43871,139.40281,神奈川県,海老名市
35.438752,140.215699,千葉県,長柄町
35.438811,136.558451,岐阜県,池田町
35.441111,140.312902,千葉県,茂原市
35.446847,133.353701,鳥取県,米子市
35.447122,139.975172,千葉県,袖ケ浦市
35.447193,136.782475,岐阜県,岐阜市
35.447504,137.681781,長野県,阿智村
35.448622,138.796908,山梨県,富士吉田市
35.452674,139.620858,神奈川県,横浜市
35.454505,137.921178,長野県,飯田市
35.457017,139.624208,神奈川県,横浜市西区
35.457291,136.626067,岐阜県,大野町
35.46064,139.304009,神奈川県,厚木市
35.461529,138.85377,山梨県,忍野村
35.463054,133.38195,鳥取県,日吉津村
35.464708,139.576493,神奈川県,横浜市保土ヶ谷区
35.469387,139.488169,神奈川県,大和市瀬谷区
35.471689,139.454981,神奈川県,大和市
35.476062,139.528277,神奈川県,大和市旭区
35.477345,138.325276,山梨県,早川町
35.478271,139.772626,神奈川県,川崎市川崎区
35.479013,137.924917,長野県,喬木村
35.480022,139.697777,神奈川県,川崎市鶴見区
35.480819,140.457896,千葉県,大網白里市
35.482157,139.620183,神奈川県,横浜市神奈川区
35.482712,138.696155,山梨県,富士河口湖町
35.485439,140.534379,千葉県,九十九里町
35.489617,136.980191,岐阜県,富加町
35.491804,137.022908,岐阜県,美濃加茂市
35.492021,139.406278,神奈川県,座間市
35.495038,139.231113,神奈川県,清川村
35.4993,139.018925,山梨県,道志村
35.499845,137.181532,岐阜県,八百津町
35.507801,137.084748,岐阜県,川辺町
35.50887,134.17625,鳥取県,鳥取市
35.513756,135.639035,福井県,おおい町
35.515437,139.531996,神奈川県,大和市緑区
35.515631,133.253839,鳥取県,境港市
35.521195,136.227263,滋賀県,長浜市
35.525111,135.107169,京都府,与謝野町
35.525973,138.521042,山梨県,市川三郷町
35.52607,139.620407,神奈川県,川崎市港北区
35.526181,139.406873,神奈川県,座間市南区
35.526191,138.834757,山梨県,西桂町
35.527114,139.653318,神奈川県,川崎市
35.527473,138.913394,山梨県,都留市
35.527475,139.300152,神奈川県,愛川町
35.531195,135.530042,福井県,高浜町
35.53351,137.945744,長野県,豊丘村
35.533539,133.663376,鳥取県,琴浦町
35.536682,138.400014,山梨県,富士川町
35.538864,133.536314,鳥取県,大山町
35.540002,140.222749,千葉県,長柄町緑区
35.541277,139.577458,神奈川県,川崎市都筑区
35.544111,139.679189,神奈川県,川崎市幸区
35.54738,139.75532,東京都,大田区
35.548061,135.724583,福井県,小浜市
35.560209,139.517973,神奈川県,大和市青葉区
35.561345,133.764165,鳥取県,北栄町
35.562428,139.388107,東京都,町田市
35.563039,139.370548,神奈川県,愛川町中央区
35.565704,133.178516,島根県,松江市
35.565818,140.361426,千葉県,東金市
35.569442,140.506071,千葉県,山武市
35.571915,133.898696,鳥取県,湯梨浜町
35.573098,137.864198,長野県,高森町
35.573723,139.262282,神奈川県,相模原市
35.573723,139.213727,神奈川県,相模原市緑区
35.574866,137.114469,岐阜県,七宗町
35.575072,135.224654,京都府,宮津市
35.575322,139.656052,神奈川県,川崎市中原区
35.57844,138.07787,長野県,大鹿村
35.580371,137.479911,岐阜県,中津川市
35.58138,136.908715,岐阜県,美濃市
35.584392,138.540132,山梨県,中央市
35.585722,140.100047,千葉県,千葉市中央区
35.585985,139.573024,神奈川県,川崎市宮前区
35.588602,140.568856,千葉県,横芝光町
35.589423,139.614799,神奈川県,川崎市高津区
35.591951,136.465035,岐阜県,揖斐川町
35.596019,139.490414,神奈川県,大和市麻生区
35.597015,139.921727,千葉県,浦安市
35.599719,137.619525,長野県,南木曽町
35.600404,137.91305,長野県,松川町
35.601665,136.742056,岐阜県,山県市
35.604101,140.143493,千葉県,千葉市
35.607461,140.206187,千葉県,千葉市若葉区
35.612361,136.605443,岐阜県,本巣市
35.613042,139.737544,東京都,品川区
35.613872,138.689068,山梨県,笛吹市
35.618011,134.580639,兵庫県,香美町
35.618974,137.267257,岐阜県,白川町
35.618985,136.88373,岐阜県,関市
35.619298,139.557809,神奈川県,川崎市多摩区
35.619472,140.60953,千葉県,匝瑳市
35.62415,140.044584,千葉県,習志野市美浜区
35.628554,139.494649,東京都,稲城市
35.630021,138.530971,山梨県,昭和町
35.630073,134.834147,兵庫県,豊岡市
35.631584,139.433717,東京都,多摩市
35.631892,135.79315,福井県,若狭町
35.632355,139.689689,東京都,目黒区
35.63455,139.57795,東京都,狛江市
35.636491,139.6345,東京都,世田谷区
35.636942,134.288481,鳥取県,岩美町
35.639863,134.435317,兵庫県,新温泉町
35.640929,139.051121,山梨県,上野原市
35.641021,139.858161,東京都,江戸川区
35.641428,137.969136,長野県,中川村
35.644295,140.301496,千葉県,八街市
35.645775,140.684997,千葉県,旭市
35.646865,137.334869,岐阜県,東白川村
35.64837,139.807634,東京都,江東区
35.649683,140.115245,千葉県,千葉市稲毛区
35.652741,140.023763,千葉県,習志野市
35.652844,139.745837,東京都,港区
35.655943,138.917079,山梨県,大月市
35.658721,139.295949,東京都,八王子市
35.658748,138.345427,山梨県,南アルプス市
35.660411,139.555164,東京都,調布市
35.6617,139.964689,千葉県,所属未定地
35.665511,139.399465,東京都,日野市
35.666397,140.175711,千葉県,四街道市
35.666821,139.692652,東京都,渋谷区
35.667155,135.881639,福井県,美浜町
35.668407,139.775854,東京都,中央区
35.673041,139.478139,東京都,府中市
35.675928,137.889905,長野県,飯島町
35.676876,136.002892,福井県,敦賀市
35.677984,140.094671,千葉県,八千代市花見川区
35.683406,139.559213,東京都,三鷹市
35.686932,139.756492,東京都,千代田区
35.68723,139.438587,東京都,国立市
35.688876,138.592404,山梨県,甲府市
35.695314,140.213776,千葉県,佐倉市
35.696202,137.65154,長野県,大桑村
35.698655,139.626443,東京都,杉並区
35.701354,139.509242,東京都,小金井市
35.701484,140.907454,千葉県,銚子市
35.701562,139.709207,東京都,新宿区
35.705619,139.459973,東京都,国分寺市
35.706059,139.659279,東京都,中野区
35.708011,139.56006,東京都,武蔵野市
35.708819,139.365029,東京都,昭島市
35.713214,139.786034,東京都,台東区
35.714029,139.39922,東京都,立川市
35.714079,139.931184,千葉県,市川市
35.715103,139.815783,東京都,墨田区
35.717699,139.744861,東京都,文京区
35.718013,138.515451,山梨県,甲斐市
35.718251,138.408793,山梨県,韮崎市
35.722572,139.092451,東京都,檜原村
35.724427,137.933725,長野県,駒ヶ根市
35.724817,140.410448,千葉県,芝山町
35.726875,140.346698,千葉県,富里市
35.727233,139.473746,東京都,小平市
35.728704,140.2775,千葉県,酒々井町
35.729142,139.715058,東京都,豊島区
35.729612,140.014201,千葉県,船橋市
35.733266,139.232756,東京都,あきる野市
35.733383,139.336966,東京都,福生市
35.736203,138.785196,山梨県,甲州市
35.736221,139.543132,東京都,西東京市
35.73813,140.107398,千葉県,八千代市
35.739814,139.782094,東京都,荒川区
35.741613,135.419396,京都府,舞鶴市
35.745793,139.622021,東京都,練馬区
35.746274,138.931527,山梨県,小菅村
35.749094,140.476157,千葉県,多古町
35.749658,139.422264,東京都,東大和市
35.753228,139.516288,東京都,東久留米市
35.753461,139.384764,東京都,武蔵村山市
35.754151,139.853904,東京都,葛飾区
35.757915,139.472383,東京都,東村山市
35.760326,139.223863,東京都,日の出町
35.764104,139.317709,東京都,羽村市
35.764353,137.670302,長野県,上松町
35.765179,139.730065,東京都,北区
35.768354,139.67365,東京都,板橋区
35.768791,136.151503,福井県,南越前町
35.768876,139.349885,東京都,瑞穂町
35.771038,139.998673,千葉県,鎌ケ谷市
35.772907,138.030497,長野県,伊那市
35.776434,137.884295,長野県,宮田村
35.778076,139.797189,東京都,足立区
35.782818,135.308274,京都府,伊根町
35.784284,139.521985,東京都,清瀬市
35.785129,138.703339,山梨県,山梨市
35.789668,139.555271,埼玉県,新座市
35.789897,139.621561,埼玉県,和光市
35.795318,140.176335,千葉県,印西市
35.798245,139.940372,千葉県,松戸市
35.80004,138.901506,山梨県,丹波山村
35.800606,140.063141,千葉県,白井市
35.802706,139.233869,東京都,青梅市
35.8034,139.462321,埼玉県,所沢市
35.806758,139.598071,埼玉県,朝霞市
35.807099,137.474884,長野県,王滝村
35.810389,140.671745,千葉県,東庄町
35.81282,140.360816,千葉県,成田市
35.815319,139.659064,埼玉県,戸田市
35.817981,139.367219,埼玉県,入間市
35.8185,139.060646,東京都,奥多摩町
35.824459,139.840383,埼玉県,八潮市
35.824612,139.68641,埼玉県,蕨市
35.824856,139.869921,埼玉県,三郷市
35.828787,137.267174,岐阜県,下呂市
35.830853,135.173573,京都府,京丹後市
35.833026,136.947035,岐阜県,郡上市
35.833106,139.51667,埼玉県,三芳町
35.833621,139.731675,埼玉県,川口市
35.837232,140.228565,千葉県,栄町
35.838407,139.802238,埼玉県,草加市
35.839475,139.581153,埼玉県,志木市
35.840722,138.403382,山梨県,北杜市
35.847805,139.657266,埼玉県,戸田市南区
35.854062,140.797467,茨城県,神栖市
35.856102,140.538174,千葉県,香取市
35.857816,139.549123,埼玉県,富士見市
35.858531,140.012631,千葉県,柏市
35.859328,139.419595,埼玉県,狭山市
35.860362,139.60328,埼玉県,志木市桜区
35.865778,140.171557,茨城県,利根町
35.86627,136.358272,福井県,池田町
35.867312,139.509702,埼玉県,ふじみ野市
35.870683,140.067565,千葉県,我孫子市
35.873627,139.916146,千葉県,流山市
35.873684,138.264627,長野県,富士見町
35.874132,139.650765,埼玉県,さいたま市浦和区
35.878245,136.176397,福井県,越前市
35.878551,139.625052,埼玉県,さいたま市中央区
35.882272,140.407792,千葉県,神崎町
35.884992,140.288818,茨城県,河内町
35.88772,139.702604,埼玉県,さいたま市緑区
35.887746,137.920484,長野県,南箕輪村
35.894253,139.237458,埼玉県,飯能市
35.898214,139.338641,埼玉県,日高市
35.899812,139.863768,埼玉県,吉川市
35.899925,139.467916,埼玉県,川越市
35.906646,139.7927,埼玉県,越谷市
35.906743,139.622592,埼玉県,さいたま市大宮区
35.907917,137.652231,長野県,木曽町
35.908627,139.572386,埼玉県,富士見市西区
35.912532,140.074718,茨城県,取手市
35.915683,139.648963,埼玉県,さいたま市
35.918292,136.624164,福井県,大野市
35.920094,137.988796,長野県,箕輪町
35.920815,133.047253,島根県,知夫村
35.928835,139.663482,埼玉県,さいたま市見沼区
35.932434,138.611248,長野県,川上村
35.934709,139.311239,埼玉県,毛呂山町
35.936301,139.390653,埼玉県,鶴ヶ島市
35.937552,139.825857,埼玉県,松伏町
35.940305,139.61553,埼玉県,上尾市北区
35.940355,140.174266,茨城県,龍ケ崎市
35.941493,139.705435,埼玉県,さいたま市岩槻区
35.944153,139.977037,茨城県,守谷市
35.952416,140.379209,茨城県,稲敷市
35.957622,140.554583,茨城県,潮来市
35.957877,139.266938,埼玉県,越生町
35.958031,138.273857,長野県,原村
35.958779,139.395969,埼玉県,坂戸市
35.96378,136.230288,福井県,鯖江市
35.967701,139.591942,埼玉県,上尾市
35.968066,139.132701,埼玉県,横瀬町
35.97476,138.458915,長野県,南牧村
35.980032,140.193823,茨城県,牛久市
35.982914,138.943778,埼玉県,秩父市
35.983865,139.483497,埼玉県,川島町
35.985937,139.333397,埼玉県,鳩山町
35.986151,137.938844,長野県,辰野町
35.988456,140.042528,茨城県,つくばみらい市
35.989272,139.770589,埼玉県,春日部市
35.992457,137.919412,長野県,塩尻市
35.995061,137.755999,長野県,木祖村
35.997301,139.242952,埼玉県,ときがわ町
35.998477,139.618285,埼玉県,伊奈町
35.999488,139.641909,埼玉県,蓮田市
36.000624,139.551106,埼玉県,桶川市
36.008521,139.863922,千葉県,野田市
36.01189,140.22293,茨城県,阿見町
36.012317,140.338876,茨城県,美浦村
36.014525,138.243211,長野県,茅野市
36.015434,135.815693,福井県,越前町
36.022427,139.658881,埼玉県,白岡市
36.023567,138.589888,長野県,南相木村
36.026739,139.529671,埼玉県,北本市
36.027327,139.717826,埼玉県,宮代町
36.030169,138.940291,埼玉県,小鹿野町
36.030936,139.751471,埼玉県,杉戸町
36.035171,138.117355,長野県,諏訪市
36.04084,140.756193,茨城県,鹿嶋市
36.04335,139.393625,埼玉県,東松山市
36.045119,139.195246,埼玉県,東秩父村
36.047727,139.459403,埼玉県,吉見町
36.052008,139.247108,埼玉県,小川町
36.057934,139.961527,茨城県,常総市
36.058539,139.317278,埼玉県,嵐山町
36.058999,138.729722,群馬県,上野村
36.062637,133.207419,島根県,海士町
36.062666,139.889667,茨城県,坂東市
36.063338,138.574494,長野県,北相木村
36.068138,140.46471,茨城県,行方市
36.07031,139.354027,埼玉県,滑川町
36.072221,138.468491,長野県,小海町
