lat,lon,prefecture,city
36.07352,139.740342,埼玉県,幸手市
36.076544,139.081641,埼玉県,皆野町
36.077831,139.500412,埼玉県,鴻巣市
36.081786,136.354661,福井県,永平寺町
36.083059,136.523654,福井県,勝山市
36.086974,139.642276,埼玉県,久喜市
36.089039,138.046549,長野県,岡谷市
36.092075,140.084472,茨城県,つくば市
36.095073,140.204461,茨城県,土浦市
36.10086,138.863454,群馬県,神流町
36.101775,137.827318,長野県,朝日村
36.106504,139.806833,茨城県,境町
36.108182,139.748448,茨城県,五霞町
36.1083,138.121381,長野県,下諏訪町
36.110185,136.032841,福井県,福井市
36.113218,138.483552,長野県,佐久穂町
36.116063,139.121589,埼玉県,長瀞町
36.119637,132.903337,島根県,西ノ島町
36.122568,139.213119,埼玉県,寄居町
36.123575,140.290343,茨城県,かすみがうら市
36.142874,139.613403,埼玉県,加須市
36.144219,139.476131,埼玉県,行田市
36.145243,137.20351,岐阜県,高山市
36.161816,139.368111,埼玉県,熊谷市
36.162288,137.856353,長野県,山形村
36.166487,139.055974,埼玉県,神川町
36.16999,140.628996,茨城県,鉾田市
36.171618,139.172719,埼玉県,美里町
36.173563,139.550569,埼玉県,羽生市
36.177488,139.25856,埼玉県,深谷市
36.177842,139.897472,茨城県,八千代町
36.182904,139.776823,茨城県,古河市
36.188666,139.971859,茨城県,下妻市
36.194537,137.840707,長野県,松本市
36.196733,139.15222,埼玉県,本庄市
36.200991,138.209579,長野県,長和町
36.203343,138.960621,群馬県,藤岡市
36.205353,138.289065,長野県,立科町
36.205492,140.360876,茨城県,小美玉市
36.206407,139.535139,群馬県,明和町
36.212069,138.458604,長野県,佐久市
36.213136,138.894717,群馬県,甘楽町
36.217317,139.451686,群馬県,千代田町
36.219675,138.721115,群馬県,下仁田町
36.223632,140.228051,茨城県,石岡市
36.23028,136.87024,岐阜県,白川村
36.230483,139.622023,群馬県,板倉町
36.232334,139.736221,栃木県,野木町
36.243268,138.844897,群馬県,富岡市
36.247151,139.409706,群馬県,大泉町
36.247364,139.542373,群馬県,館林市
36.250811,139.133775,埼玉県,上里町
36.254224,139.465224,群馬県,邑楽町
36.262006,139.862043,茨城県,結城市
36.262722,133.287353,島根県,隠岐の島町
36.276857,136.101331,福井県,坂井市
36.278592,140.674676,茨城県,大洗町
36.279078,136.230548,福井県,あわら市
36.28266,140.437646,茨城県,茨城町
36.288463,139.978131,茨城県,筑西市
36.304033,139.129658,群馬県,玉村町
36.306036,139.801256,栃木県,小山市
36.307216,139.3497,群馬県,太田市
36.320157,140.112954,茨城県,桜川市
36.324061,137.245527,岐阜県,飛驒市
36.32548,139.209584,群馬県,伊勢崎市
36.331355,137.846254,長野県,安曇野市
36.338986,136.290186,石川県,加賀市
36.341033,138.886082,群馬県,高崎市
36.345456,138.435087,長野県,小諸市
36.346118,138.800805,群馬県,安中市
36.346781,138.518683,長野県,御代田町
36.348713,139.688142,栃木県,栃木市
36.351005,136.415002,石川県,小松市
36.351396,138.582326,長野県,軽井沢町
36.356645,140.677305,茨城県,ひたちなか市
36.357385,140.266194,茨城県,笠間市
36.358156,139.454818,栃木県,足利市
36.359761,138.108862,長野県,青木村
36.360319,138.376145,長野県,東御市
36.377548,136.55591,石川県,白山市
36.382582,140.454265,茨城県,水戸市
36.385933,138.241521,長野県,上田市
36.415793,137.814075,長野県,松川村
36.41893,139.861136,栃木県,下野市
36.419828,137.903188,長野県,池田町
36.421424,138.041188,長野県,筑北村
36.422452,139.526444,栃木県,佐野市
36.422484,139.989973,栃木県,真岡市
36.423523,140.712032,茨城県,東海村
36.43538,137.941221,長野県,生坂村
36.439293,139.115881,群馬県,前橋市
36.44306,139.910289,栃木県,上三川町
36.443773,138.9461,群馬県,榛東村
36.445732,138.985298,群馬県,吉岡町
36.451188,136.916326,富山県,南砺市
36.454308,139.802429,栃木県,壬生町
36.457412,138.032079,長野県,麻績村
36.457429,140.476543,茨城県,那珂市
36.458101,138.189557,長野県,坂城町
36.459961,140.111604,栃木県,益子町
36.470075,136.541777,石川県,川北町
36.477094,139.319886,群馬県,桐生市
36.486903,136.432412,石川県,能美市
36.488119,140.307843,茨城県,城里町
36.496969,138.64238,群馬県,長野原町
36.498309,138.115742,長野県,千曲市
36.500906,137.776677,長野県,大町市
36.501172,139.357659,群馬県,みどり市
36.511147,140.194275,栃木県,茂木町
36.52029,139.024992,群馬県,渋川市
36.524606,138.496793,群馬県,嬬恋村
36.525145,138.796098,群馬県,東吾妻町
36.52524,136.60561,石川県,野々市市
36.551871,140.041351,栃木県,芳賀町
36.557068,140.101356,栃木県,市貝町
36.559637,136.587422,石川県,金沢市
36.588108,139.648181,栃木県,鹿沼市
36.589107,140.736325,茨城県,日立市
36.597026,139.876815,栃木県,宇都宮市
36.607586,140.339916,茨城県,常陸大宮市
36.611898,138.571122,群馬県,草津町
36.612443,137.515308,富山県,立山町
36.612836,138.349419,長野県,須坂市
36.613465,136.985719,富山県,砺波市
36.61428,139.10271,群馬県,昭和村
36.621312,138.941619,群馬県,高山村
36.626753,140.020323,栃木県,高根沢町
36.633691,137.959164,長野県,小川村
36.641328,137.366819,富山県,富山市
36.648218,138.1145,長野県,長野市
36.657131,138.433049,長野県,高山村
36.661495,138.717359,群馬県,中之条町
36.664325,136.8604,富山県,小矢部市
36.665732,137.471413,富山県,上市町
36.666275,140.135998,栃木県,那須烏山市
36.67713,140.508049,茨城県,常陸太田市
36.677633,139.178877,群馬県,沼田市
36.690813,137.845777,長野県,白馬村
36.6993,137.30697,富山県,舟橋村
36.703469,138.31482,長野県,小布施町
36.706206,136.765551,石川県,津幡町
36.710587,136.56574,石川県,内灘町
36.721238,139.995699,栃木県,さくら市
36.733806,139.135175,群馬県,川場村
36.741053,140.764524,茨城県,高萩市
36.745181,138.512764,長野県,山ノ内町
36.757971,140.168736,栃木県,那珂川町
36.767457,138.34107,長野県,中野市
36.767542,136.99215,富山県,高岡市
36.771315,137.106184,富山県,射水市
36.772885,138.219049,長野県,飯綱町
36.777013,137.437856,富山県,魚津市
36.779285,136.633477,石川県,かほく市
36.783147,137.362207,富山県,滑川市
36.807117,140.359146,茨城県,大子町
36.808875,138.183961,長野県,信濃町
36.813302,139.83268,栃木県,塩谷町
36.817795,137.494694,富山県,黒部市
36.822043,140.797836,茨城県,北茨城市
36.82344,136.686255,石川県,宝達志水町
36.825313,137.898857,長野県,小谷村
36.827085,139.890341,栃木県,矢板市
36.837078,139.272897,群馬県,片品村
36.844156,138.470423,長野県,木島平村
36.846438,139.589667,栃木県,日光市
36.850392,138.800711,新潟県,湯沢町
36.851612,138.993779,群馬県,みなかみ町
36.858377,140.094531,栃木県,大田原市
36.865996,140.406257,福島県,矢祭町
36.868533,137.039329,富山県,氷見市
36.877103,138.588448,長野県,栄村
36.916615,138.397047,長野県,飯山市
36.921306,136.692316,石川県,羽咋市
36.92949,140.441369,福島県,塙町
36.933148,138.469738,長野県,野沢温泉村
36.935363,138.192862,新潟県,妙高市
36.955332,138.641211,新潟県,津南町
36.970864,136.904363,石川県,中能登町
36.995985,139.937105,栃木県,那須塩原市
37.003414,137.609346,富山県,朝日町
37.008599,140.35073,福島県,棚倉町
37.010448,137.433367,富山県,入善町
37.011446,140.510647,福島県,鮫川村
37.031881,140.092055,栃木県,那須町
37.03194,140.912773,福島県,いわき市
37.047975,138.931227,新潟県,南魚沼市
37.052749,138.698946,新潟県,十日町市
37.05692,139.344884,福島県,檜枝岐村
37.06301,137.043336,石川県,七尾市
37.071746,140.42017,福島県,浅川町
37.080436,140.579168,福島県,古殿町
37.086981,137.852857,新潟県,糸魚川市
37.118539,136.640168,石川県,志賀町
37.13087,140.256048,福島県,白河市
37.139964,139.620369,福島県,南会津町
37.140002,140.453501,福島県,石川町
37.148342,140.370396,福島県,中島村
37.156497,140.287486,福島県,泉崎村
37.169445,140.084823,福島県,西郷村
37.177065,139.047594,新潟県,魚沼市
37.191617,140.344471,福島県,矢吹町
37.214655,140.555061,福島県,平田村
37.215623,141.073281,福島県,広野町
37.218232,140.453945,福島県,玉川村
37.233461,138.176723,新潟県,上越市
37.23558,137.002317,石川県,穴水町
37.246874,140.353077,福島県,鏡石町
37.253878,139.858977,福島県,下郷町
37.254954,137.276019,石川県,能登町
37.269214,140.132587,福島県,天栄村
37.285317,140.615755,福島県,小野町
37.289324,141.078117,福島県,楢葉町
37.292312,139.370136,福島県,只見町
37.295258,138.817743,新潟県,小千谷市
37.298121,140.320424,福島県,須賀川市
37.300342,139.631318,福島県,昭和村
37.32806,140.807911,福島県,川内村
37.343815,141.095638,福島県,富岡町
37.406338,140.683053,福島県,田村市
37.406602,139.820065,福島県,会津美里町
37.410206,138.425327,新潟県,柏崎市
37.411141,141.074072,福島県,大熊町
37.425554,139.48996,福島県,金山町
37.428308,138.64964,新潟県,刈羽村
37.434582,139.650597,福島県,三島町
37.440725,140.494037,福島県,三春町
37.446002,140.300186,福島県,郡山市
37.446846,141.027708,福島県,双葉町
37.451787,138.826399,新潟県,長岡市
37.453066,139.976154,福島県,会津若松市
37.4617,139.682186,福島県,柳津町
37.502788,140.766937,福島県,葛尾村
37.510814,140.416356,福島県,本宮市
37.517161,140.989415,福島県,浪江町
37.52697,138.935974,新潟県,見附市
37.539846,139.085374,新潟県,三条市
37.563686,140.348011,福島県,大玉村
37.568126,139.88275,福島県,湯川村
37.574407,139.999953,福島県,磐梯町
37.574911,140.483356,福島県,二本松市
37.575785,139.795256,福島県,会津坂下町
37.590243,138.622472,新潟県,出雲崎町
37.602569,140.149797,福島県,猪苗代町
37.630874,140.632896,福島県,川俣町
37.631862,139.11178,新潟県,加茂市
37.63575,141.051742,福島県,南相馬市
37.637171,137.428532,石川県,珠洲市
37.643586,139.22091,新潟県,五泉市
37.650704,139.496365,新潟県,阿賀町
37.658864,139.645857,福島県,西会津町
37.662731,137.005826,石川県,輪島市
37.662908,138.880768,新潟県,燕市
37.677511,140.743969,福島県,飯舘村
37.687198,138.838397,新潟県,弥彦村
37.69092,140.041144,福島県,北塩原村
37.70261,139.06924,新潟県,田上町
37.717191,139.834573,福島県,喜多方市
37.766907,139.019195,新潟県,田上町南区
37.78125,139.123935,新潟県,田上町秋葉区
37.800427,140.399622,福島県,福島市
37.802262,140.609755,福島県,伊達市
37.806664,138.776421,新潟県,弥彦村西蒲区
37.81331,139.260695,新潟県,阿賀野市
37.853815,141.057604,福島県,相馬市
37.860751,140.116861,山形県,米沢市
37.864109,140.511867,福島県,桑折町
37.867419,139.09923,新潟県,田上町江南区
37.870275,140.740061,宮城県,丸森町
37.889526,140.542702,福島県,国見町
37.905487,141.035991,福島県,新地町
37.941932,138.869266,新潟県,新潟市西区
37.945965,141.024856,宮城県,山元町
37.955312,139.883949,山形県,飯豊町
37.957544,138.912504,新潟県,新潟市
37.962228,139.443605,新潟県,新発田市
37.970613,140.028856,山形県,川西町
37.989324,140.200079,山形県,高畠町
37.994697,140.771232,宮城県,角田市
37.99713,138.970764,新潟県,新潟市中央区
37.998276,140.586672,宮城県,白石市
38.012105,139.269206,新潟県,聖籠町
38.034709,141.061093,宮城県,亘理町
38.038343,140.40402,宮城県,七ヶ宿町
38.043083,139.133496,新潟県,聖籠町北区
38.044182,139.591894,新潟県,関川村
38.046267,139.38279,新潟県,胎内市
38.049572,140.715118,宮城県,大河原町
38.053317,139.773969,山形県,小国町
38.054433,138.223335,新潟県,佐渡市
38.063109,139.006338,新潟県,新潟市東区
38.088486,140.78898,宮城県,柴田町
38.092056,140.574342,宮城県,蔵王町
38.095254,140.989533,宮城県,岩沼市
38.119697,140.716556,宮城県,村田町
38.121566,140.153862,山形県,南陽市
38.132002,141.023338,宮城県,名取市
38.138873,140.314366,山形県,上山市
38.143977,139.993591,山形県,長井市
38.19583,141.07133,宮城県,名取市宮城野区
38.198744,140.075581,山形県,白鷹町
38.200632,140.597777,宮城県,川崎町
38.211251,140.987398,宮城県,多賀城市若林区
38.247745,140.354962,山形県,山形市
38.252774,140.864888,宮城県,仙台市
38.263824,141.567786,宮城県,石巻市
38.27128,140.057704,山形県,朝日町
38.275355,140.220737,山形県,山辺町
38.276068,140.702381,宮城県,川崎町太白区
38.28628,141.092291,宮城県,七ヶ浜町
38.290538,141.196579,宮城県,東松島市
38.295325,141.000542,宮城県,多賀城市
38.322299,139.528412,新潟県,村上市
38.328859,141.067617,宮城県,塩竈市
38.332893,140.259173,山形県,中山町
38.338233,140.107572,山形県,大江町
38.341458,141.002685,宮城県,利府町
38.345526,140.731425,宮城県,大和町青葉区
38.357706,140.409288,山形県,天童市
38.360673,140.809862,宮城県,大和町泉区
38.382303,140.89903,宮城県,富谷市
38.395969,141.072204,宮城県,松島町
38.404849,140.040144,山形県,西川町
38.418486,140.456727,山形県,東根市
38.421729,140.804608,宮城県,大和町
38.424384,140.300725,山形県,河北町
38.434337,141.005516,宮城県,大郷町
38.438886,140.236019,山形県,寒河江市
38.450137,141.689841,宮城県,女川町
38.47848,140.873726,宮城県,大衡村
38.510198,140.755114,宮城県,色麻町
38.515596,141.084922,宮城県,美里町
38.51722,140.335972,山形県,村山市
38.557105,141.148359,宮城県,涌谷町
38.559229,139.096629,新潟県,粟島浦村
38.57913,140.46636,山形県,尾花沢市
38.58166,140.722289,宮城県,加美町
38.596904,140.325138,山形県,大石田町
38.613512,140.150359,山形県,大蔵村
38.622303,139.605112,山形県,鶴岡市
38.660031,140.346511,山形県,舟形町
38.680246,141.68044,宮城県,南三陸町
38.682609,140.850219,宮城県,大崎市
38.685286,141.235478,宮城県,登米市
38.706033,139.982506,山形県,庄内町
38.717475,140.122211,山形県,戸沢村
38.767276,140.517913,山形県,最上町
38.79365,139.849468,山形県,三川町
38.795905,140.936794,宮城県,栗原市
38.800016,140.343577,山形県,新庄市
38.811522,141.725061,宮城県,気仙沼市
38.819904,140.200605,山形県,鮭川村
38.904049,140.386357,山形県,金山町
38.947142,140.281806,山形県,真室川町
38.954894,141.128861,岩手県,一関市
38.956413,141.735859,岩手県,陸前高田市
38.982577,141.906286,岩手県,大船渡市
38.989199,141.099254,岩手県,平泉町
39.045712,140.542336,秋田県,湯沢市
39.061485,139.867645,山形県,遊佐町
39.083174,140.714212,秋田県,東成瀬村
39.151997,141.077802,岩手県,奥州市
39.173051,140.340345,秋田県,羽後町
39.181145,141.55112,岩手県,住田町
39.183461,139.644503,山形県,酒田市
39.194505,141.016642,岩手県,金ケ崎町
39.25111,140.525286,秋田県,横手市
39.264486,141.960251,岩手県,釜石市
39.297436,139.864894,秋田県,にかほ市
39.317463,139.986924,秋田県,由利本荘市
39.327821,141.035986,岩手県,北上市
39.375282,141.523007,岩手県,遠野市
39.384565,140.775434,岩手県,西和賀町
39.418719,141.187225,岩手県,花巻市
39.424885,140.591279,秋田県,美郷町
39.431042,142.036104,岩手県,山田町
39.435782,141.851318,岩手県,大槌町
39.544658,140.484321,秋田県,大仙市
39.5454,141.135582,岩手県,紫波町
39.610534,141.120554,岩手県,矢巾町
39.656959,140.136322,秋田県,秋田市
39.667376,141.834206,岩手県,宮古市
39.701984,140.918585,岩手県,雫石町
39.746969,141.261357,岩手県,盛岡市
39.775402,140.671886,秋田県,仙北市
39.784592,141.084236,岩手県,滝沢市
39.862418,141.82096,岩手県,岩泉町
39.864016,140.060133,秋田県,潟上市
39.893751,140.116764,秋田県,井川町
39.90979,139.6598,秋田県,男鹿市
39.91999,140.161228,秋田県,五城目町
39.927086,142.0061,岩手県,田野畑村
39.943765,140.317719,秋田県,上小阿仁村
39.957397,141.278424,岩手県,岩手町
39.959829,140.08257,秋田県,八郎潟町
40.006997,139.996862,秋田県,大潟村
40.013939,141.438418,岩手県,葛巻町
40.043784,141.006719,岩手県,八幡平市
40.050443,142.023054,岩手県,普代村
40.066231,140.01032,秋田県,三種町
40.074519,141.809709,岩手県,野田村
40.075271,140.487724,秋田県,北秋田市
40.141342,141.279924,岩手県,一戸町
40.191843,141.440355,岩手県,九戸村
40.195103,140.846196,秋田県,鹿角市
40.19807,141.805319,岩手県,久慈市
40.211,139.975605,秋田県,能代市
40.230778,141.205673,岩手県,二戸市
40.267744,140.538432,秋田県,大館市
40.299014,141.481475,岩手県,軽米町
40.307052,141.063713,青森県,田子町
40.343449,140.228203,秋田県,藤里町
40.358047,139.976859,秋田県,八峰町
40.363315,141.149244,青森県,三戸町
40.387134,141.800862,岩手県,洋野町
40.396676,140.801068,秋田県,小坂町
40.417628,141.332254,青森県,南部町
40.449803,141.108565,青森県,新郷村
40.47353,140.556131,青森県,大鰐町
40.480131,141.711366,青森県,階上町
40.503053,141.301062,青森県,五戸町
40.516726,140.69447,青森県,平川市
40.525413,140.233896,青森県,西目屋村
40.534587,141.606221,青森県,八戸市
40.561363,141.077982,青森県,十和田市
40.613499,140.704952,青森県,黒石市
40.614489,140.376712,青森県,弘前市
40.631818,141.319458,青森県,六戸町
40.634246,139.700631,青森県,深浦町
40.634586,141.491479,青森県,おいらせ町
40.644839,140.539561,青森県,田舎館村
40.673529,140.202349,青森県,鰺ヶ沢町
40.681606,140.51979,青森県,藤崎町
40.713221,140.48152,青森県,板柳町
40.724869,141.086357,青森県,七戸町
40.755688,140.420523,青森県,鶴田町
40.776709,141.503092,青森県,三沢市
40.78808,140.750616,青森県,青森市
40.798113,141.187332,青森県,東北町
40.88562,140.232298,青森県,つがる市
40.914894,141.148593,青森県,野辺地町
40.928607,140.364579,青森県,五所川原市
40.947326,140.936713,青森県,平内町
40.992378,140.638218,青森県,蓬田村
40.997772,141.452472,青森県,六ヶ所村
41.066432,141.217174,青森県,横浜町
41.092948,140.174049,青森県,中泊町
41.212341,140.497705,青森県,外ヶ浜町
41.266525,140.529431,青森県,今別町
41.301242,141.01726,青森県,むつ市
41.354438,141.481234,青森県,東通村
41.365758,140.744611,青森県,佐井村
41.478051,139.661525,北海道,松前町
41.496164,140.301157,北海道,福島町
41.511826,141.121389,青森県,風間浦村
41.513388,140.875767,青森県,大間町
41.565759,140.428506,北海道,知内町
41.693378,140.475048,北海道,木古内町
41.751565,139.990461,北海道,上ノ国町
41.811211,140.57351,北海道,北斗市
41.861289,141.052766,北海道,函館市
41.893586,140.048481,北海道,江差町
41.920453,140.312409,北海道,厚沢部町
41.953322,143.259154,北海道,えりも町
41.954572,140.681342,北海道,七飯町
42.00895,140.058053,北海道,乙部町
42.051982,140.840955,北海道,鹿部町
42.075477,142.997752,北海道,様似町
42.145166,139.431803,北海道,奥尻町
42.145604,140.656833,北海道,森町
42.153152,140.1813,北海道,八雲町
42.204423,142.792233,北海道,浦河町
42.271791,141.002366,北海道,室蘭市
42.282948,143.312475,北海道,広尾町
42.344706,139.725975,北海道,せたな町
42.362601,142.526463,北海道,新ひだか町
42.40925,141.134301,北海道,登別市
42.445037,140.094231,北海道,今金町
42.464866,142.397793,北海道,新冠町
42.488968,140.383915,北海道,長万部町
42.489999,141.319743,北海道,白老町
42.497693,143.282896,北海道,大樹町
42.543982,140.635157,北海道,豊浦町
42.574565,140.956827,北海道,壮瞥町
42.577649,140.888742,北海道,伊達市
42.594781,141.58451,北海道,苫小牧市
42.604987,140.824637,北海道,洞爺湖町
42.62736,141.867766,北海道,厚真町
42.641489,142.285797,北海道,日高町
42.646398,142.974191,北海道,中札内村
42.648126,143.172366,北海道,更別村
42.673626,143.608011,北海道,豊頃町
42.679218,140.375953,北海道,黒松内町
42.694946,142.064896,北海道,むかわ町
42.706446,142.371071,北海道,平取町
42.720486,140.894101,北海道,留寿都村
42.726058,143.32796,北海道,幕別町
42.742311,140.81509,北海道,真狩村
42.77977,139.895824,北海道,島牧村
42.78384,142.977572,北海道,帯広市
42.792598,140.684579,北海道,ニセコ町
42.800306,140.956976,北海道,喜茂別町
42.808603,140.419369,北海道,蘭越町
42.80943,141.845491,北海道,安平町
42.817181,141.521142,北海道,千歳市
42.87003,143.801736,北海道,浦幌町
42.878411,142.931958,北海道,芽室町
42.891784,141.44398,北海道,恵庭市
42.89539,140.929803,北海道,京極町
42.909028,140.090089,北海道,寿都町
42.917736,140.770851,北海道,倶知安町
42.925839,144.636445,北海道,釧路町
42.945124,141.894832,北海道,由仁町
42.950593,141.193959,北海道,札幌市南区
42.957078,141.434474,北海道,恵庭市清田区
42.958175,141.505585,北海道,北広島市
42.970988,140.341363,北海道,岩内町
42.979665,142.882556,北海道,清水町
42.984466,141.674604,北海道,長沼町
42.98535,141.247962,北海道,札幌市
42.991967,140.640324,北海道,共和町
42.991997,141.393279,北海道,恵庭市豊平区
42.994645,143.455558,北海道,池田町
43.008496,142.500199,北海道,占冠村
43.016319,141.864188,北海道,栗山町
43.03285,145.176483,北海道,浜中町
43.042026,141.295902,北海道,札幌市中央区
43.042529,142.116381,北海道,夕張市
43.043498,140.902989,北海道,赤井川村
43.045717,143.207881,北海道,音更町
43.047895,144.837115,北海道,厚岸町
43.051589,141.474638,北海道,江別市厚別区
43.058342,141.637052,北海道,南幌町
43.061144,141.420025,北海道,北広島市白石区
43.065886,144.006722,北海道,白糠町
43.065967,141.240348,北海道,札幌市西区
43.086126,140.428517,北海道,泊村
43.088296,140.732592,北海道,仁木町
43.094392,141.556598,北海道,江別市
43.11361,144.127959,北海道,釧路市
43.117756,141.400203,北海道,江別市東区
43.118367,141.219122,北海道,札幌市手稲区
43.12849,141.35403,北海道,札幌市北区
43.150635,143.591034,北海道,本別町
43.163665,143.257658,北海道,士幌町
43.178966,140.199551,北海道,神恵内村
43.203679,143.036512,北海道,鹿追町
43.204932,142.511182,北海道,南富良野町
43.206539,141.827058,北海道,岩見沢市
43.218274,140.641258,北海道,古平町
43.221882,141.619772,北海道,新篠津村
43.231385,145.555817,北海道,根室市
43.250875,141.979753,北海道,三笠市
43.263188,144.289622,北海道,鶴居村
43.279027,142.474677,北海道,富良野市
43.291358,142.858616,北海道,新得町
43.294179,140.78513,北海道,余市町
43.299693,144.527258,北海道,標茶町
43.314099,141.054397,北海道,小樽市
43.33397,141.878302,北海道,美唄市
43.371597,141.677196,北海道,月形町
43.373149,141.562931,北海道,当別町
43.373998,143.620522,北海道,足寄町
43.391486,143.210311,北海道,上士幌町
43.411426,142.453562,北海道,中富良野町
43.416317,141.938391,北海道,奈井江町
43.42895,141.794259,北海道,浦臼町
43.433729,142.207103,北海道,芦別市
43.446972,142.008879,北海道,上砂川町
43.461575,145.084792,北海道,別海町
43.466318,142.534172,北海道,上富良野町
43.472104,140.461175,北海道,積丹町
43.485692,142.031229,北海道,歌志内市
43.493155,143.702959,北海道,陸別町
43.506453,141.933867,北海道,砂川市
43.518903,141.18099,北海道,石狩市
43.543284,142.616198,北海道,美瑛町
43.546523,144.405852,北海道,弟子屈町
43.564901,142.061411,北海道,赤平市
43.575682,141.697555,北海道,新十津川町
43.581717,144.842207,北海道,中標津町
43.602541,141.98202,北海道,滝川市
43.614387,144.004942,北海道,津別町
43.642012,143.424896,北海道,置戸町
43.676676,141.723198,北海道,雨竜町
43.678148,142.510558,北海道,東神楽町
43.683146,142.69027,北海道,東川町
43.700083,143.725568,北海道,訓子府町
43.705289,141.946951,北海道,妹背牛町
43.732934,145.005888,北海道,標津町
43.739677,142.930572,北海道,上川町
43.742041,144.607581,北海道,清里町
43.745699,144.121598,北海道,美幌町
43.750263,142.444897,北海道,旭川市
43.778322,141.717489,北海道,北竜町
43.779497,141.952844,北海道,秩父別町
43.818238,142.585161,北海道,当麻町
43.836638,144.217245,北海道,大空町
43.840161,142.100983,北海道,深川市
43.874853,142.346319,北海道,鷹栖町
43.886873,141.972011,北海道,沼田町
43.892865,141.367731,北海道,増毛町
43.90249,144.460689,北海道,小清水町
43.904483,143.298856,北海道,遠軽町
43.9163,142.488026,北海道,比布町
43.922473,141.575504,北海道,留萌市
43.92906,142.642384,北海道,愛別町
43.987853,143.674034,北海道,北見市
44.009501,143.768837,北海道,佐呂間町
44.026284,142.36366,北海道,和寒町
44.044811,144.275366,北海道,網走市
44.070135,141.646977,北海道,小平町
44.102783,143.017936,北海道,滝上町
44.10611,142.537346,北海道,士別市
44.111822,142.357779,北海道,剣淵町
44.151115,145.000928,北海道,斜里町
44.19008,145.255216,北海道,羅臼町
44.192053,142.172564,北海道,幌加内町
44.209161,143.619375,北海道,湧別町
44.239569,141.716562,北海道,苫前町
44.274407,143.389415,北海道,紋別市
44.313876,142.706593,北海道,下川町
44.32718,142.932981,北海道,西興部村
44.327836,142.459206,北海道,名寄市
44.427683,141.482687,北海道,羽幌町
44.46532,143.155113,北海道,興部町
44.51538,141.722433,北海道,初山別村
44.532065,142.418297,北海道,美深町
44.600175,141.7314,北海道,遠別町
44.623727,142.939511,北海道,雄武町
44.682609,142.099414,北海道,中川町
44.715021,142.279237,北海道,音威子府村
44.868886,141.662047,北海道,天塩町
44.901411,142.278617,北海道,中頓別町
44.905102,142.682466,北海道,枝幸町
44.971694,141.766147,北海道,幌延町
45.000193,141.082614,北海道,利尻町
45.117605,141.724605,北海道,豊富町
45.13318,142.400374,北海道,浜頓別町
45.144153,141.280919,北海道,利尻富士町
45.263901,142.263563,北海道,猿払村
45.389456,141.013697,北海道,礼文町
45.41334,141.76827,北海道,稚内市
